accessanalyzer,list_findings,analyzer_arn
accessanalyzer,list_findings_v2,analyzer_arn
accessanalyzer,list_tags_for_resource,resource_arn
accessanalyzer,start_policy_generation,policy_generation_details
accessanalyzer,start_resource_scan,analyzer_arn resource_arn
accessanalyzer,tag_resource,resource_arn tags
accessanalyzer,untag_resource,resource_arn tag_keys
accessanalyzer,update_archive_rule,analyzer_name rule_name filter
accessanalyzer,update_findings,analyzer_arn status
accessanalyzer,validate_policy,policy_document policy_type
account,delete_alternate_contact,alternate_contact_type
account,disable_region,region_name
account,enable_region,region_name
account,get_alternate_contact,alternate_contact_type
account,get_region_opt_status,region_name
account,put_alternate_contact,name title email_address phone_number alternate_contact_type
account,put_contact_information,contact_information
acm,add_tags_to_certificate,certificate_arn tags
acm,delete_certificate,certificate_arn
acm,describe_certificate,certificate_arn
acm,export_certificate,certificate_arn passphrase
acm,get_certificate,certificate_arn
acm,import_certificate,certificate private_key
acm,list_tags_for_certificate,certificate_arn
acm,put_account_configuration,idempotency_token
